Time,Bittrex,Binance,Bitfinix,Poloniex,Bittrex-Binance-diff,Bittrex-Bitfinix-diff,Bittrex-Poloniex-diff,Binance-Bitfinix-diff,Binance-Poloniex-diff,Bitfinix-Poloniex-diff,max diff
1518426640,8795,8815.22,8815.7,8728.510406,0.002299034,0.00235361,0.007617519,5.45E-05,0.009934065,0.009989058,0.009989058
1518426660,8800,8815.21,8819.8,8728.630034,0.001728409,0.00225,0.008176537,0.000520691,0.009919078,0.010444934,0.010444934
1518426680,8800.22,8810.03,8817.3,8745.630034,0.001114745,0.001940861,0.006241971,0.000825196,0.007363674,0.008194946,0.008194946
1518426700,8800,8805.18,8810.5,8750,0.000588636,0.001193182,0.005714286,0.00060419,0.006306286,0.006914286,0.006914286
1518426720,8800,8780.04,8791,8753,0.002273338,0.001023774,0.005369588,0.001248286,0.003089227,0.004341369,0.005369588
1518426740,8795,8775,8778.5,8753,0.002279202,0.001879592,0.004798355,0.00039886,0.002513424,0.002913287,0.004798355
1518426760,8752,8760.11,8775.1,8753,0.000926645,0.002639397,0.00011426,0.001711166,0.000812293,0.002524849,0.002639397
1518426780,8752,8740.77,8768.9,8753,0.001284784,0.001930987,0.00011426,0.003218252,0.00139919,0.00181652,0.003218252
1518426800,8752,8748,8768,8750,0.000457247,0.001828154,0.000228571,0.002286237,0.000228624,0.002057143,0.002286237
1518426820,8753,8769.24,8770,8738.004086,0.001855364,0.001942191,0.001716172,8.67E-05,0.00357472,0.003661696,0.003661696
1518426840,8779.009,8791.6,8790.2,8746,0.001434217,0.001274745,0.003774182,0.000159268,0.005213812,0.005053739,0.005213812
1518426860,8779.009,8784.47,8798.8,8738.004086,0.000622052,0.002254355,0.004692709,0.001631288,0.005317681,0.006957643,0.006957643
1518426880,8779.009,8785.99,8798.7,8738.004086,0.000795192,0.002242964,0.004692709,0.001446621,0.005491633,0.006946199,0.006946199
1518426900,8779.209,8774,8797.6,8738.004086,0.000593686,0.002094836,0.004715598,0.002689765,0.004119466,0.006820312,0.006820312
1518426920,8779.009,8766.79,8779,8739.004086,0.001393783,1.03E-06,0.004577743,0.001392756,0.003179529,0.004576713,0.004577743
1518426940,8779.209,8750.03,8770.8,8743.62,0.003334731,0.000958749,0.004070282,0.002373706,0.000733106,0.003108552,0.004070282
1518426960,8779.209,8749.99,8774.3,8743.62,0.003339318,0.000559475,0.004070282,0.002778289,0.000728531,0.003508844,0.004070282
1518426980,8779.209,8755,8774.3,8734.553806,0.002765163,0.000559475,0.005112476,0.002204455,0.00234084,0.004550455,0.005112476
1518427000,8779.209,8755,8776.1,8756.999998,0.002765163,0.000354258,0.002536143,0.002410051,0.000228441,0.002181112,0.002765163
1518427020,8790,8779,8786.6,8771.449637,0.00125299,0.000386953,0.002114857,0.000865702,0.000860789,0.001727236,0.002114857
1518427040,8789.114574,8766.4,8790,8771.004086,0.002591095,0.000100741,0.002064814,0.002692097,0.000525197,0.002165763,0.002692097
1518427060,8788.214574,8762.02,8784.9,8773.62,0.002989559,0.000377304,0.001663461,0.00261127,0.001323896,0.001285672,0.002989559
1518427080,8788.214574,8758,8777.5,8771.004085,0.00344994,0.001220686,0.001962203,0.002226536,0.001484824,0.000740612,0.00344994
1518427100,8788.214574,8761.82,8772.1,8758.741521,0.003012453,0.001837026,0.003364987,0.001173272,0.000351475,0.00152516,0.003364987
1518427120,8780,8769.39,8788.7,8750.004086,0.00120989,0.000990888,0.003428103,0.002201978,0.002215532,0.004422388,0.004422388
1518427140,8779.209,8764.93,8783.7,8750.004086,0.001629106,0.00051155,0.003337703,0.002141489,0.001705818,0.00385096,0.00385096
1518427160,8779.209,8760.28,8783.8,8750,0.002160776,0.00052294,0.003338171,0.002684846,0.001174857,0.003862857,0.003862857
1518427180,8779,8760.82,8783.7,8750,0.002075148,0.000535368,0.003314286,0.002611628,0.001236571,0.003851429,0.003851429
1518427200,8779,8761.01,8781,8750,0.002053416,0.000227816,0.003314286,0.0022817,0.001258286,0.003542857,0.003542857
1518427220,8779.009,8754.12,8775,8763.808876,0.002843118,0.000456866,0.00173442,0.002385163,0.001106779,0.00127697,0.002843118
1518427240,8779,8761.44,8769,8750.004086,0.002004237,0.001140381,0.003313817,0.000862872,0.001306961,0.002170961,0.003313817
1518427260,8779,8755.82,8773,8763.808876,0.002647382,0.000683917,0.001733393,0.001962123,0.000912408,0.001048759,0.002647382
1518427280,8765,8757,8779.1,8788.561388,0.000913555,0.001608671,0.002688122,0.002523695,0.003604132,0.001077717,0.003604132
1518427300,8770,8752.64,8781.1,8788.561389,0.001983402,0.001265678,0.002116464,0.00325159,0.004104063,0.00084971,0.004104063
1518427320,8779,8751.01,8787.305235,8779.104086,0.003198488,0.000946034,1.19E-05,0.004147548,0.003210382,0.000934167,0.004147548
1518427340,8760.5,8752.37,8781.4,8788.561387,0.000928891,0.002385709,0.003203172,0.003316816,0.004135039,0.000815518,0.004135039
1518427360,8770,8753.01,8784.1,8777.212626,0.001941047,0.001607754,0.00082242,0.003551921,0.002765063,0.000784688,0.003551921
1518427380,8778.99,8755,8783,8788.561384,0.002740148,0.000456772,0.00109026,0.003198172,0.003833396,0.000633199,0.003833396
1518427400,8770,8754,8782,8777.212627,0.001827736,0.001368301,0.00082242,0.003198538,0.002651659,0.000545432,0.003198538
1518427420,8769,8751,8782.9,8777.212627,0.002056908,0.001585129,0.000936552,0.003645298,0.002995386,0.00064797,0.003645298
1518427440,8743.8,8747,8774,8777.212627,0.000365974,0.003453876,0.003821294,0.003086773,0.003454056,0.000366153,0.003821294
1518427460,8769,8739.88,8767.7,8777.212627,0.003331854,0.000148271,0.000936552,0.00318311,0.004271526,0.001084963,0.004271526
1518427480,8760,8738.48,8758.8,8777.212627,0.002462671,0.000137005,0.001964912,0.002325347,0.004432422,0.002102186,0.004432422
1518427500,8750,8714.84,8746.8,8777.212627,0.004034497,0.000365848,0.003110015,0.003667308,0.007157059,0.003477,0.007157059
1518427520,8735,8710.29,8740,8773.81,0.002836875,0.00057241,0.004443045,0.003410908,0.007292524,0.003868421,0.007292524
1518427540,8729.09,8688.01,8736.1,8762.491624,0.004728356,0.000803062,0.003826473,0.005535215,0.008572921,0.003020985,0.008572921
1518427560,8740,8689.77,8726.1,8757.172213,0.00578036,0.001592922,0.001964784,0.004180778,0.007756501,0.003560836,0.007756501
1518427580,8715.96,8685,8726.2,8757.172213,0.003564767,0.001174856,0.004728362,0.004743811,0.008309984,0.003549336,0.008309984
1518427600,8727,8714.78,8727.7,8750,0.001402216,8.02E-05,0.002635499,0.001482539,0.00404141,0.002555083,0.00404141
1518427620,8725,8705,8737.2,8769.10376,0.00229753,0.001398281,0.005054872,0.003699024,0.007364016,0.003651486,0.007364016
1518427640,8725,8709.91,8737,8769.10376,0.001732509,0.001375358,0.005054872,0.00311025,0.006796139,0.00367446,0.006796139
1518427660,8730,8709.5,8745.1,8750,0.002353752,0.001729668,0.002290951,0.004087491,0.004650095,0.000560314,0.004650095
1518427680,8727.2,8709.49,8748.7,8750,0.002033414,0.002463562,0.002612522,0.004501986,0.004651248,0.000148594,0.004651248
1518427700,8730.3,8699.98,8746,8749.9999,0.003485065,0.001798335,0.002256497,0.005289667,0.005749427,0.00045734,0.005749427
1518427720,8730.3,8700,8746,8739.74805,0.003482759,0.001798335,0.001082214,0.005287356,0.004568741,0.000715347,0.005287356
1518427740,8730.3,8700.91,8740,8739.74805,0.003377808,0.001111073,0.001082214,0.004492634,0.004463677,2.88E-05,0.004492634
1518427760,8730.3,8695,8736,8734.637093,0.004059804,0.000652899,0.000496786,0.004715354,0.004558608,0.000156035,0.004715354
1518427780,8716,8685,8726,8739.201321,0.003569372,0.001147315,0.002661923,0.004720783,0.006240797,0.001512872,0.006240797
1518427800,8719.3,8689.1,8735.1,8739.515067,0.003475619,0.001812072,0.002318428,0.005293989,0.005802105,0.00050544,0.005802105
1518427820,8702.2,8690.29,8743.5,8761.247733,0.001370495,0.004745926,0.00678538,0.006122926,0.008165174,0.00202982,0.008165174
1518427840,8701.999,8703.87,8736.8,8767,0.000215008,0.003999196,0.007469663,0.003783375,0.007253095,0.003456643,0.007469663
1518427860,8700,8699.67,8737,8767,3.79E-05,0.004252874,0.007701149,0.004290967,0.007739374,0.003433673,0.007739374
1518427880,8735,8709.5,8755.1,8750.595083,0.002927837,0.002301088,0.001785356,0.005235662,0.00471842,0.000514813,0.005235662
1518427900,8735,8724.58,8760,8776.104084,0.001194327,0.002862049,0.004705676,0.004059794,0.005905623,0.001838366,0.005905623
1518427920,8730,8731.94,8759.9,8777.895083,0.000222222,0.003424971,0.005486264,0.003202038,0.005262872,0.002054257,0.005486264
1518427940,8730,8724.88,8760,8777.104084,0.000586828,0.003436426,0.005395657,0.00402527,0.005985651,0.001952521,0.005985651
1518427960,8730,8719.99,8751,8777.795053,0.001147937,0.002405498,0.005474806,0.003556197,0.006629027,0.003061942,0.006629027
1518427980,8730,8710.71,8743.3,8777.795053,0.002214515,0.001523482,0.005474806,0.003741371,0.007701445,0.003945313,0.007701445
1518428000,8730,8706.89,8741.8,8789.999995,0.00265422,0.001351661,0.006872852,0.004009468,0.009545314,0.005513738,0.009545314
1518428020,8730,8708.83,8748.1,8777.795053,0.002430866,0.00207331,0.005474806,0.004509217,0.00791898,0.003394457,0.00791898
1518428040,8713.72,8704.01,8747.9,8789.999996,0.001115578,0.00392255,0.00875401,0.005042503,0.009879354,0.004812583,0.009879354
1518428060,8730,8704.7,8746.8,8789.999996,0.002906476,0.001924399,0.006872852,0.004836468,0.009799303,0.004938949,0.009799303
1518428080,8714.49,8708.79,8740.1,8789.999998,0.000654511,0.002938784,0.008664879,0.003595218,0.009325061,0.005709317,0.009325061
1518428100,8730,8719.63,8742.8,8772.000002,0.001189271,0.001466208,0.004810997,0.002657223,0.006005989,0.003339891,0.006005989
1518428120,8718,8712.16,8743.5,8772.000003,0.000670327,0.002924983,0.006194082,0.003597271,0.006868561,0.003259565,0.006868561
1518428140,8718,8722,8745.4,8772.000003,0.000458821,0.003142923,0.006194082,0.002682871,0.00573263,0.003041599,0.006194082
1518428160,8730,8727.44,8747,8781.999999,0.000293328,0.001947308,0.005956472,0.002241207,0.006251547,0.004001372,0.006251547
1518428180,8730,8720,8752.5,8782,0.001146789,0.00257732,0.005956472,0.003727064,0.007110092,0.003370466,0.007110092
1518428200,8779,8753.7,8780.7,8787.995053,0.002890206,0.000193644,0.00102461,0.00308441,0.003917778,0.000830805,0.003917778
1518428220,8751,8760,8785.3,8800,0.001028454,0.003919552,0.00559936,0.002888128,0.00456621,0.00167325,0.00559936
1518428240,8751,8758.59,8783.622888,8800,0.000867329,0.003727904,0.00559936,0.002858096,0.00472793,0.001864505,0.00559936
1518428260,8751,8747.92,8780,8800,0.000352084,0.003313907,0.00559936,0.003667157,0.005953415,0.002277904,0.005953415
1518428280,8777.253,8744.99,8770.4,8800.47,0.003689312,0.000781378,0.002645133,0.002905664,0.006344204,0.003428578,0.006344204
1518428300,8758.433857,8730.01,8770.4,8800.47,0.003255879,0.001366242,0.004799505,0.00462657,0.00807101,0.003428578,0.00807101
1518428320,8777.253,8736.49,8770.4,8800.47,0.004665833,0.000781378,0.002645133,0.003881421,0.007323307,0.003428578,0.007323307
1518428340,8777.539461,8702.7,8756.5,8800,0.008599568,0.002402725,0.002558865,0.006181989,0.011180438,0.004967738,0.011180438
1518428360,8777.99,8736.3,8779.5,8800,0.004772043,0.000172021,0.002507408,0.004944885,0.007291416,0.002334985,0.007291416
1518428380,8777.99,8736.36,8766.1,8800,0.004765142,0.001356361,0.002507408,0.003404164,0.007284498,0.00386717,0.007284498
1518428400,8774,8727.01,8761.7,8803,0.005384433,0.001403837,0.00330522,0.003975015,0.00870745,0.004713697,0.00870745
1518428420,8774,8738.99,8764.9,8805,0.004006184,0.001038232,0.003533166,0.002964874,0.007553504,0.004575066,0.007553504
1518428440,8764.39,8749.65,8780,8800.07,0.001684639,0.001781071,0.004071019,0.00346871,0.005762516,0.002285877,0.005762516
1518428460,8764.39,8754.79,8780,8803,0.001096543,0.001781071,0.004405327,0.002879567,0.0055067,0.00261959,0.0055067
1518428480,8764.39,8770,8801.4,8800.07,0.00064009,0.00422277,0.004071019,0.003580388,0.003428734,0.000151135,0.00422277
1518428500,8773.21,8755.34,8791,8800,0.00204104,0.002027764,0.003053614,0.004072943,0.005100887,0.001023774,0.005100887
1518428520,8775,8760,8787.4,8800,0.001712329,0.001413105,0.002849003,0.003127854,0.00456621,0.001433871,0.00456621
1518428540,8775,8745.05,8784,8800,0.003424795,0.001025641,0.002849003,0.004453948,0.006283555,0.001821494,0.006283555
1518428560,8777,8760.01,8790.6,8805,0.001939496,0.001549504,0.003190156,0.003492005,0.005135839,0.001638113,0.005135839
1518428580,8775,8764.49,8799.1,8778.788308,0.001199157,0.002746439,0.000431716,0.003948889,0.001631391,0.002313724,0.003948889
1518428600,8787.539461,8728.7,8783,8778.788308,0.006740919,0.000516846,0.000996852,0.006220858,0.005738347,0.000479758,0.006740919
1518428620,8773.21,8730.03,8781.3,8778.788309,0.004946146,0.000922125,0.000635834,0.005872832,0.005585125,0.000286109,0.005872832
1518428640,8777,8743.21,8782.4,8798.999998,0.003864713,0.000615244,0.002506551,0.004482335,0.006380951,0.001890144,0.006380951
1518428660,8788,8749.71,8798,8798.999997,0.004376145,0.001137915,0.001251707,0.00551904,0.005633329,0.000113662,0.005633329
1518428680,8788,8751.75,8791.3,8778.788312,0.004142029,0.000375512,0.001049312,0.004519096,0.003089475,0.001425218,0.004519096
1518428700,8786,8751.73,8786.5,8778.788312,0.003915797,5.69E-05,0.00082149,0.003972929,0.003091767,0.000878446,0.003972929
1518428720,8785,8750.65,8781.5,8778.78831,0.003925423,0.000398565,0.000707579,0.003525452,0.003215568,0.000308891,0.003925423
1518428740,8764.39,8744.06,8775.7,8778.78831,0.002325007,0.001290449,0.001642819,0.003618456,0.003971646,0.000351916,0.003971646
1518428760,8760,8728.62,8767.1,8791.1531,0.00359507,0.000810502,0.00355629,0.004408486,0.007164145,0.002743564,0.007164145
1518428780,8722.6,8720,8755.8,8778.78831,0.000298165,0.003806205,0.006441693,0.004105505,0.006741779,0.002625495,0.006741779
1518428800,8744.39,8725,8754.3,8800,0.00222235,0.001133298,0.006359506,0.003358166,0.008595989,0.005220292,0.008595989
1518428820,8744.39,8717.22,8759.1,8780.000003,0.003116819,0.001682221,0.004072326,0.004804284,0.007201838,0.00238609,0.007201838
1518428840,8722.39,8717.18,8759.8,8781,0.00059767,0.004288962,0.006719489,0.004889196,0.007321175,0.002420147,0.007321175
1518428860,8760.6,8723.37,8759.9,8781,0.004267846,7.99E-05,0.002328608,0.004187602,0.006606392,0.002408703,0.006606392
1518428880,8760.6,8724.81,8758.6,8781,0.004102095,0.000228347,0.002328608,0.003872864,0.006440255,0.002557486,0.006440255
1518428900,8760.6,8723.2,8751.709222,8766.63212,0.004287417,0.00101589,0.000688551,0.003268207,0.004978921,0.001705141,0.004978921
1518428920,8730,8719.37,8754.1,8781,0.001219125,0.002760596,0.005841924,0.003983086,0.007068171,0.003072846,0.007068171
1518428940,8758,8720.15,8754.1,8789.988308,0.004340522,0.000445506,0.003652467,0.003893282,0.008008843,0.0040996,0.008008843
1518428960,8760,8721,8753.9,8766.632123,0.004471964,0.000696832,0.000757092,0.003772503,0.005232442,0.001454452,0.005232442
1518428980,8730,8725.8,8750,8766.632124,0.000481331,0.002290951,0.00419612,0.002773385,0.004679471,0.001900814,0.004679471
1518429000,8730,8729.94,8755,8766.632124,6.87E-06,0.002863688,0.00419612,0.002870581,0.004203021,0.001328626,0.004203021
1518429020,8731,8734.4,8771,8789.088305,0.000389417,0.004581377,0.00665311,0.004190328,0.006261255,0.002062285,0.00665311
1518429040,8731,8749.89,8770.8,8780,0.002163555,0.00455847,0.005612186,0.002389744,0.003441186,0.001048935,0.005612186
1518429060,8760.6,8747.84,8770.9,8784.99,0.001458646,0.001175719,0.002784056,0.002636079,0.004246763,0.001606449,0.004246763
1518429080,8760.6,8743.99,8771,8767.000005,0.00189959,0.001187133,0.000730544,0.003088979,0.002631522,0.000456256,0.003088979
1518429100,8775,8746.99,8779,8784.99,0.003202244,0.00045584,0.001138462,0.003659545,0.004344352,0.00068231,0.004344352
1518429120,8760.6,8756.3,8800.1,8768.000003,0.000491075,0.004508824,0.000844691,0.005002113,0.001336181,0.00366104,0.005002113
1518429140,8786,8743.99,8787.6,8767.000004,0.004804443,0.000182108,0.002167218,0.004987426,0.002631522,0.00234972,0.004987426
1518429160,8766,8741.14,8800,8767.000007,0.002844023,0.003878622,0.000114078,0.006733675,0.002958425,0.003764115,0.006733675
1518429180,8766,8756.36,8800.1,8767.000009,0.001100914,0.00389003,0.000114078,0.004995226,0.001215118,0.003775521,0.004995226
1518429200,8773.21,8747.91,8780,8767.000011,0.002892119,0.000773947,0.000708337,0.003668305,0.002182237,0.001482832,0.003668305
1518429220,8773.21,8754.89,8789.9,8767.000012,0.002092545,0.001902382,0.000708337,0.003998908,0.001383228,0.002612067,0.003998908
1518429240,8773.21,8760.3,8793,8767.000012,0.001473694,0.002255731,0.000708337,0.003732749,0.000764815,0.002965665,0.003732749
1518429260,8773.21,8764,8798.9,8767.000012,0.00105089,0.002928233,0.000708337,0.0039822,0.000342311,0.003638644,0.0039822
1518429280,8767.29,8765,8792,8767.000004,0.000261266,0.002818431,3.31E-05,0.003080434,0.000228181,0.002851602,0.003080434
1518429300,8773.21,8750,8790,8767.000004,0.002652571,0.001913781,0.000708338,0.004571429,0.001942858,0.002623474,0.004571429
1518429320,8782,8750,8790,8767.000004,0.003657143,0.000910954,0.001710961,0.004571429,0.001942858,0.002623474,0.004571429
1518429340,8766,8750.68,8792.1,8760.400002,0.001750721,0.002977413,0.00063924,0.004733346,0.001110771,0.003618556,0.004733346
1518429360,8785.9,8749.93,8789.1,8760.400002,0.00411089,0.00036422,0.002910826,0.004476607,0.001196581,0.003276106,0.004476607
1518429380,8785.9,8755.21,8802.6,8764,0.003505341,0.001900773,0.002498859,0.005412777,0.001003974,0.004404382,0.005412777
1518429400,8785.9,8771.93,8811,8760.4,0.00159258,0.00285685,0.002910826,0.00445398,0.00131615,0.005775992,0.005775992
1518429420,8786.8,8769.29,8813.2,8760.4,0.001996741,0.003004507,0.003013561,0.005007247,0.001014794,0.006027122,0.006027122
1518429440,8788,8775.03,8813.2,8762,0.001478058,0.002867547,0.002967359,0.004349843,0.001487103,0.005843415,0.005843415
1518429460,8789.9,8780,8813.5,8762,0.001127563,0.0026849,0.003184205,0.00381549,0.002054325,0.005877654,0.005877654
1518429480,8799,8779.97,8813.5,8751.621936,0.002167433,0.001647915,0.005413632,0.00381892,0.003239178,0.007070468,0.007070468
1518429500,8788,8769.99,8813.5,8745.00001,0.002053594,0.002901684,0.004917094,0.004961237,0.002857632,0.007833046,0.007833046
1518429520,8801,8776.51,8814.1,8739.694056,0.002790403,0.001488467,0.007014656,0.004283024,0.004212498,0.008513564,0.008513564
1518429540,8810,8770.01,8813.5,8721.577257,0.004559858,0.000397276,0.010138389,0.004958945,0.005553209,0.010539693,0.010539693
1518429560,8800,8776.5,8813.5,8727.766176,0.002677605,0.001534091,0.008276324,0.004215804,0.005583768,0.009823112,0.009823112
1518429580,8810,8765.01,8807.8,8722.561389,0.005132909,0.000249779,0.010024419,0.004881911,0.00486653,0.0097722,0.010024419
1518429600,8800,8771,8809.8,8720.670016,0.00330635,0.001113636,0.009096776,0.004423669,0.005771344,0.010220543,0.010220543
1518429620,8813,8784.99,8814.9,8720.4,0.003188393,0.000215591,0.010618779,0.003404671,0.00740677,0.010836659,0.010836659
1518429640,8820,8775,8814.9,8722.655629,0.005128205,0.000578566,0.011159947,0.004547009,0.006000967,0.010575262,0.011159947
1518429660,8820,8781.22,8814.677341,8722.655631,0.004416243,0.00060384,0.011159946,0.003810102,0.006714053,0.010549736,0.011159946
1518429680,8820,8783.68,8807.5,8727.766177,0.004134941,0.001419245,0.010567861,0.002711847,0.00640643,0.009135651,0.010567861
1518429700,8823,8774.24,8806.3,8727.766179,0.005557176,0.00189637,0.010911592,0.003653878,0.005324824,0.008998158,0.010911592
1518429720,8822.21,8783,8813.3,8751.621936,0.004464306,0.001010972,0.008065712,0.003449846,0.0035854,0.007047615,0.008065712
1518429740,8820,8780,8807.1,8768,0.004555809,0.001464727,0.005930657,0.00308656,0.001368613,0.004459398,0.005930657
1518429760,8820,8775.58,8805.6,8749.267639,0.005061774,0.001635323,0.008084375,0.003420857,0.003007379,0.006438523,0.008084375
1518429780,8800,8768,8801.4,8749.267641,0.003649635,0.000159091,0.005798469,0.003809307,0.00214102,0.005958483,0.005958483
1518429800,8805.72,8764.88,8794.7,8749.267641,0.004659505,0.001253027,0.006452238,0.003402214,0.001784419,0.005192704,0.006452238
1518429820,8800,8760.68,8798.2,8757.766177,0.004488236,0.000204587,0.004822442,0.004282773,0.000332713,0.004616911,0.004822442
1518429840,8785.9,8756.29,8792.6,8757.766177,0.003381569,0.000762586,0.003212443,0.004146733,0.000168585,0.003977478,0.004146733
1518429860,8785.9,8760.01,8792.1,8767.999994,0.002955476,0.000705676,0.002041515,0.003663238,0.000912099,0.002748632,0.003663238
1518429880,8800,8756.67,8797.9,8757.766177,0.004948228,0.000238693,0.004822442,0.004708411,0.000125182,0.004582655,0.004948228
1518429900,8799,8761.01,8792.8,8757.766178,0.004336258,0.000705122,0.004708258,0.003628577,0.000370394,0.004000315,0.004708258
1518429920,8823,8753.03,8793.2,8757.766178,0.007993803,0.003388982,0.007448683,0.004589268,0.00054109,0.004045989,0.007993803
1518429940,8800.2,8753.87,8793.2,8768,0.005292516,0.00079607,0.003672445,0.00449287,0.001614143,0.002874088,0.005292516
1518429960,8800,8753.7,8793.1,8768,0.005289192,0.000784706,0.003649635,0.004500954,0.001633595,0.002862682,0.005289192
1518429980,8800.1,8757.89,8793.1,8767.999994,0.004819654,0.000796079,0.003661041,0.004020375,0.001154387,0.002862683,0.004819654
1518430000,8800,8759.5,8790.1,8767.999994,0.004623552,0.001126267,0.003649636,0.00349335,0.000970374,0.00252053,0.004623552
1518430020,8790.210048,8754.41,8790.1,8757.766181,0.004089373,1.25E-05,0.003704582,0.004076802,0.00038337,0.003692017,0.004089373
1518430040,8790.110048,8756.18,8776,8757.766181,0.003874983,0.001607799,0.003693164,0.002263544,0.00018115,0.002082017,0.003874983
1518430060,8788,8741.32,8769.3,8765,0.005340155,0.002132439,0.002624073,0.00320089,0.002708973,0.000490588,0.005340155
1518430080,8788,8744.85,8772.6,8757.766181,0.004934333,0.001755466,0.00345223,0.003173296,0.001477004,0.00169379,0.004934333
1518430100,8788,8740.01,8774.2,8757.766181,0.00549084,0.001572793,0.00345223,0.003911895,0.002031597,0.001876485,0.00549084
1518430120,8800,8751.07,8774.2,8750,0.005591316,0.002940439,0.005714286,0.002643105,0.000122286,0.002765714,0.005714286
1518430140,8796,8746.27,8774.2,8740.428681,0.005685852,0.002484557,0.006357963,0.003193361,0.00066831,0.003863806,0.006357963
1518430160,8780.2,8751.37,8776.258196,8740.428681,0.003294341,0.000449144,0.004550271,0.00284392,0.001251806,0.004099286,0.004550271
1518430180,8781,8765.72,8776.258196,8755,0.001743154,0.000540299,0.002969732,0.001202205,0.001224443,0.002428121,0.002969732
1518430200,8788,8764.95,8776.258196,8744.998452,0.002629793,0.001337905,0.004917273,0.001290161,0.002281481,0.003574585,0.004917273
1518430220,8788,8759.99,8776.2,8744.998452,0.003197492,0.001344545,0.004917273,0.001850459,0.0017143,0.003567931,0.004917273
1518430240,8781,8759.98,8776.2,8744.998453,0.002399549,0.000546934,0.004116816,0.001851602,0.001713156,0.003567931,0.004116816
1518430260,8779,8744,8773.9,8744.998453,0.004002745,0.000581269,0.003888114,0.003419488,0.000114187,0.003304923,0.004002745
1518430280,8779,8762.94,8774.3,8744.998453,0.001832718,0.000535655,0.003888114,0.001296369,0.002051635,0.003350663,0.003888114
1518430300,8779,8758.93,8776.2,8755,0.002291376,0.000319045,0.002741291,0.001971702,0.000448886,0.002421473,0.002741291
1518430320,8779,8758.42,8771.9,8770,0.002349739,0.000809403,0.001026226,0.00153909,0.001322156,0.000216648,0.002349739
1518430340,8779,8755.99,8770.896815,8770,0.002627915,0.000923872,0.001026226,0.001702471,0.001600048,0.000102259,0.002627915
1518430360,8780,8758.04,8770.896815,8781.588422,0.00250741,0.001037885,0.000180914,0.001468001,0.002688778,0.001218987,0.002688778
1518430380,8777,8759.94,8770.896815,8785.706332,0.001947502,0.000695845,0.000991949,0.001250787,0.002941382,0.001688484,0.002941382
1518430400,8777,8753.46,8770.896815,8792.56139,0.002689222,0.000695845,0.001772974,0.001991991,0.004466964,0.002470052,0.004466964
1518430420,8777,8764.91,8770.896815,8795.179134,0.001379364,0.000695845,0.002071224,0.000683044,0.003453445,0.00276851,0.003453445
1518430440,8800,8760,8770.896815,8800.247368,0.00456621,0.003318154,2.81E-05,0.001243929,0.004594448,0.003346357,0.004594448
1518430460,8800,8764.67,8770.8,8805,0.004030956,0.003329229,0.000568182,0.000699399,0.004601428,0.003899302,0.004601428
1518430480,8777,8756.16,8770.8,8810.07,0.002380039,0.000706891,0.003767802,0.001671966,0.006156808,0.004477357,0.006156808
1518430500,8777,8735,8761,8833,0.004808243,0.001826276,0.006380312,0.002976531,0.011219233,0.00821824,0.011219233
1518430520,8777,8740.34,8764.7,8835,0.004194345,0.001403357,0.00660818,0.002787077,0.010830242,0.008020811,0.010830242
1518430540,8778,8739.91,8763,8838,0.004358168,0.001711743,0.00683527,0.002641904,0.011223228,0.008558713,0.011223228
1518430560,8777,8738.83,8763,8839.449341,0.004367862,0.001597626,0.007115112,0.002765816,0.011514052,0.008724106,0.011514052
1518430580,8795.9999,8734.53,8758.1,8840.191579,0.007037574,0.004327411,0.005024065,0.002698485,0.012096997,0.009373218,0.012096997
1518430600,8760,8734.53,8756,8840.191579,0.002916013,0.00045683,0.00915429,0.00245806,0.012096997,0.009615301,0.012096997
1518430620,8777,8734,8757.5,8839,0.004923288,0.002226663,0.007063917,0.002690634,0.012021983,0.009306309,0.012021983
1518430640,8777,8720.37,8757.9,8838,0.006493991,0.002180888,0.006949983,0.004303716,0.013489107,0.009146028,0.013489107
1518430660,8762,8725,8758.3,8840.56139,0.004240688,0.000422456,0.008966148,0.003816619,0.013244858,0.009392392,0.013244858
1518430680,8760,8709.97,8750.2,8840.56139,0.005743992,0.001119974,0.009196506,0.004618845,0.014993323,0.01032678,0.014993323
1518430700,8750.2,8706.85,8743.1,8840.56139,0.004978839,0.000812069,0.01032678,0.004163389,0.015357034,0.011147235,0.015357034
1518430720,8748.99,8689.35,8731.9,8840.56139,0.006863574,0.001957191,0.01046651,0.004896799,0.017401922,0.012444186,0.017401922
1518430740,8748.99,8691.45,8732,8840.56139,0.006620299,0.001945717,0.01046651,0.004665505,0.017156101,0.012432592,0.017156101
1518430760,8747,8697.82,8730,8845,0.00565429,0.001947308,0.011203841,0.003699778,0.016921481,0.013172967,0.016921481
1518430780,8746,8700,8728.5,8841.01,0.005287356,0.002004926,0.010863252,0.003275862,0.016208046,0.012889958,0.016208046
1518430800,8747,8695.03,8721.9,8841.001007,0.005976978,0.002877813,0.010746657,0.003090271,0.016787867,0.013655397,0.016787867
1518430820,8746,8694.93,8721.9,8841.001007,0.005873538,0.002763159,0.010862224,0.003101808,0.016799561,0.013655397,0.016799561
1518430840,8735.468356,8695,8717.9,8841.001007,0.00465421,0.002015205,0.012080938,0.002633698,0.016791375,0.014120489,0.016791375
1518430860,8746,8700.23,8730.415753,8841.001007,0.00526078,0.001785052,0.010862224,0.003469535,0.016180148,0.012666665,0.016180148
